name,if,else,loop,add,sub,mul,div,and,or,not,bigger,smaller,equal,dot,long,double,int,char,unsigned,void,str,num
02b9990babe44032,3,1,2,8,0,0,0,0,0,1,1,3,16,0,0,0,8,4,0,0,5,14
02b9f2f9e7cc482d,4,4,0,10,0,12,4,0,0,0,4,0,9,0,0,0,7,0,0,0,12,72
02bd24db9ddb4433,4,1,1,6,0,0,0,6,0,0,6,5,16,0,0,0,6,0,0,0,14,18
02d4ee68b2984496,1,0,3,10,2,0,0,1,0,3,0,1,15,0,0,0,4,2,0,0,7,9
02d6cfe79ed04071,4,2,1,4,0,1,1,1,6,2,1,0,23,1,0,1,3,2,0,0,32,9
02d72cb2c26b40df,2,0,2,4,0,0,0,5,5,2,7,11,19,2,0,0,4,2,0,0,10,12
02de74f2910642e8,29,0,2,56,0,0,0,0,0,27,0,2,63,0,0,0,4,1,0,0,134,127
02e2d15f2c7c48c4,8,0,6,14,0,0,0,0,2,0,1,2,30,0,0,0,8,1,0,0,6,22
02e6464b9c71494e,3,1,5,16,0,0,0,2,0,2,0,5,18,0,0,0,7,3,0,0,12,10
02e9f77078f54f0e,2,1,1,3,2,0,0,0,2,0,6,6,7,0,0,0,8,0,0,0,0,0
02ee425c472e46c2,1,0,2,4,0,0,0,0,0,0,0,1,5,0,0,0,2,2,0,0,7,4
02f334c796e847dd,7,2,6,9,5,0,0,0,0,0,1,12,30,1,0,0,3,2,0,0,12,9
02f95ae2c34d4f39,4,4,0,0,1,2,10,0,0,0,4,0,15,0,0,0,7,1,0,0,32,70
02fb67e03d264a5c,3,2,1,3,2,0,0,3,0,0,1,5,13,0,0,0,6,0,0,0,8,9
03000abf988d4628,1,0,1,5,0,0,0,1,1,3,0,0,9,0,0,0,2,2,0,0,5,6
03033daff7054139,9,9,5,12,0,1,1,9,0,0,9,14,37,9,0,0,2,0,0,0,10,69
0304be06bb714f1a,2,2,0,3,0,3,3,0,0,0,2,20,4,0,0,0,2,0,0,1,11,7
031c57969608450b,1,0,3,7,7,2,0,0,0,0,7,7,9,0,0,4,4,0,0,0,0,6
031d4a70bc1246a0,4,0,6,8,10,1,0,0,0,0,2,4,25,0,0,0,9,0,0,0,6,8
031ecf2f117e46ce,9,9,4,19,0,10,1,9,0,0,0,22,17,10,0,1,5,0,0,0,10,69
032fbd4630d74c55,2,1,2,6,0,0,0,3,0,0,6,9,16,0,0,0,7,0,0,0,0,18
033bf108cdd94d24,1,0,0,1,3,4,0,0,0,1,0,0,6,0,0,0,1,7,0,0,8,9
03440183da634edd,2,0,2,4,0,0,0,5,7,0,9,13,7,2,0,0,5,1,0,0,12,6
03499cc05b9f466f,18,5,4,20,28,0,0,30,0,7,29,4,64,0,0,0,5,0,0,0,51,4
0354cc8500924466,4,1,3,12,7,1,0,1,0,2,1,4,21,0,0,0,10,2,0,0,5,8
035634e439584b59,0,0,9,12,11,1,1,0,0,0,4,8,24,0,0,0,5,1,0,0,0,23
035c8c7cfd5e4792,1,1,2,6,0,0,0,0,0,0,0,2,10,0,0,0,5,4,0,0,6,12
03612b994a00444b,4,2,3,11,4,0,0,8,3,0,7,10,23,0,0,0,7,0,0,0,9,36
036fa495cf7a4c56,5,0,1,4,6,0,0,0,1,0,2,1,10,0,0,0,10,0,0,0,8,0
03762a0f00a343f4,9,0,1,14,0,0,0,6,0,0,1,2,29,0,0,0,6,0,0,0,11,10
03853bb1684c4939,5,0,4,12,0,0,0,0,0,0,0,4,23,0,0,0,7,3,0,0,14,9
038c97db4ff64c76,0,0,1,3,1,0,1,0,0,0,0,1,4,0,0,0,4,0,0,0,4,5
038e40dde7f24084,1,0,2,5,2,1,1,0,0,0,2,6,9,0,0,0,4,0,0,0,0,8
03a06d1da9264a9a,2,0,4,12,2,1,0,0,0,0,1,4,10,0,0,0,10,0,0,0,6,8
03a46f8389f04753,6,0,3,8,0,0,0,3,4,2,3,6,21,0,0,0,7,2,0,0,10,12
03b09c50a3e54ad3,6,0,8,18,12,1,0,4,0,0,0,8,41,0,0,0,9,0,0,0,6,8
03b4e162a0624ea4,4,3,4,10,7,7,3,2,0,1,4,7,28,0,0,0,5,0,0,0,0,26
03b86a49346840e5,3,0,3,9,1,1,0,0,0,0,2,7,13,0,0,0,6,0,0,0,0,9
03bb10107ae941be,3,0,3,11,2,0,0,0,0,0,0,3,15,0,0,0,6,4,0,0,12,12
03bc297318fa4832,3,1,3,6,0,0,0,5,5,1,7,12,16,2,0,0,5,1,0,0,10,9
03bd1ea725fd4615,3,2,5,10,0,0,0,3,0,2,2,7,16,0,0,0,16,0,0,2,16,10
03bdb9225a8d4306,28,25,2,56,0,0,0,0,0,1,0,2,63,0,0,0,3,2,0,0,64,52
03c0b4acfb6d44d2,3,3,5,11,0,0,0,3,0,0,2,7,21,0,0,0,17,0,0,0,15,14
03c7f62257224194,6,2,5,6,6,0,0,1,0,0,1,3,26,0,0,0,5,1,0,0,13,8
03c893d22c9b4348,8,1,4,12,0,0,0,0,0,4,0,2,31,0,0,0,2,3,0,0,18,3
03cdb27fe7864190,4,0,0,10,20,31,10,4,0,0,3,5,22,0,0,0,16,1,0,0,10,158
03cf676598fc4ee0,0,0,0,0,6,6,6,0,0,0,2,24,19,2,0,0,7,0,0,0,0,20
03d01a3640c84594,5,3,1,6,3,0,0,0,2,0,2,1,14,0,0,0,7,0,0,0,12,2
03d94af7a0fa4dfd,1,0,5,11,4,2,0,0,0,0,6,6,9,1,0,0,3,0,0,0,4,25
03de7e802d0845ed,2,0,6,11,4,1,0,0,0,1,7,6,14,0,0,0,4,0,0,0,0,18
03e5a5efe2e74cb1,1,1,1,2,0,2,2,0,0,0,3,32,8,3,0,0,2,0,0,0,8,5
03ea10ac65f349f1,2,1,3,14,1,0,0,0,0,0,0,3,25,0,0,0,9,5,0,0,0,15
03ed8a26fd18434c,10,0,4,10,0,1,1,9,0,0,9,14,38,10,0,3,6,0,0,0,12,71
03f3f43e162c47cd,7,1,4,14,2,0,0,2,0,5,2,5,24,0,0,0,4,1,0,0,22,13
03f9110737d54c77,4,0,6,13,1,0,0,0,0,1,0,6,24,0,0,0,7,1,0,0,6,8
03fb2afd69034358,10,3,3,12,0,1,1,8,0,9,3,4,33,1,0,2,7,2,0,0,25,9
03fc0dbae78d433d,2,0,5,12,5,0,0,0,0,0,6,14,10,0,0,0,12,0,0,0,1,12
0404a6888aad4793,1,0,3,8,3,0,0,0,0,0,7,11,7,2,0,3,3,0,0,0,0,12
0404d3966a564095,3,2,3,6,0,0,0,5,5,2,7,19,17,2,0,0,3,1,0,0,10,11
040f3667c64e4a5d,3,2,0,0,26,25,10,1,0,0,2,2,20,0,0,0,7,0,0,0,38,82
0418a72b93fb4f16,3,0,4,10,6,1,0,0,0,2,5,4,25,0,0,0,6,0,0,0,0,12
041a6a8ac4304395,13,0,7,15,9,0,0,0,0,0,1,7,35,0,0,0,5,1,0,0,11,11
042c2bb430fd424b,4,4,5,14,0,0,0,3,2,0,1,5,24,0,0,0,7,0,0,0,9,13
04316049f15347fb,7,2,4,13,12,0,0,2,3,2,2,6,35,0,0,0,11,1,0,0,16,4
04316a8e0c274798,9,0,2,10,0,0,0,6,0,2,2,4,30,0,0,0,6,0,0,0,11,12
043516e9335545c4,1,1,1,2,0,2,2,0,0,1,2,20,8,7,0,0,1,0,0,0,11,5
04357f71372042d3,1,0,3,7,2,0,0,0,0,0,7,7,8,0,0,5,5,0,0,0,0,7
0436be91446a4983,10,0,3,8,0,1,1,9,0,0,9,13,36,12,0,0,5,0,0,0,10,79
043d8e167c9c491a,2,0,5,9,4,1,1,0,0,1,4,5,13,0,0,0,4,0,0,0,0,18
043ecafe0db242f8,2,1,3,9,2,2,0,0,1,1,2,6,13,0,0,0,6,0,0,0,0,4
044370fe68dc47ce,6,2,4,4,2,0,0,0,0,1,1,2,20,0,0,0,3,1,0,0,10,3
0452aa729a4a40ff,4,3,2,8,0,0,0,6,4,0,1,3,28,0,0,0,6,0,0,0,11,10
0457c20ef7934f4c,3,1,4,4,7,1,0,0,0,1,6,5,14,0,0,0,5,0,0,0,0,5
045e25cdd7904b68,1,0,3,8,2,0,0,0,0,0,1,3,9,7,0,7,3,0,0,0,12,3
045fc270de264399,1,0,2,10,1,15,0,4,3,7,0,0,17,0,0,0,2,2,0,0,11,3
047199ea0cbb4dfa,2,0,1,2,0,1,0,0,0,1,0,1,8,1,0,1,2,0,0,0,7,1
0471bf25d64142f1,4,0,8,13,6,0,0,1,0,0,2,6,23,0,0,0,9,0,0,0,6,3
0477548d1f754dc7,3,1,6,12,0,0,0,3,0,0,2,8,20,0,0,0,14,0,0,1,16,13
047943324f0c47b5,5,1,4,12,2,0,0,0,0,2,0,4,15,0,0,0,5,3,0,0,14,9
047a01a443864041,2,0,2,11,2,4,1,1,0,0,8,6,21,0,0,0,8,0,0,0,0,6
0480847180394b67,5,2,7,7,6,0,0,0,0,0,1,3,27,0,0,0,3,1,0,0,13,3
04866fa40bb1461b,4,3,2,10,0,15,0,5,5,1,6,6,14,0,0,0,4,2,0,0,4,29
048ac8ea3fef43d4,7,1,3,8,0,1,1,6,0,9,1,3,23,1,0,1,3,2,0,0,25,9
048cd215320d4467,4,2,2,6,0,0,0,4,5,2,7,18,15,2,0,0,6,1,0,0,10,13
048d4ce037d043de,9,9,6,14,6,1,1,0,0,0,9,6,37,10,0,3,4,0,0,0,12,52
049be3b335164ced,2,2,0,0,10,10,5,0,0,1,0,0,8,0,0,0,6,0,0,0,26,54
04afe280006f42d4,2,1,4,8,6,1,0,0,0,0,4,6,17,0,0,0,7,0,0,0,0,8
04b090fbebc54ddc,3,1,5,11,2,2,0,0,1,0,0,4,15,0,0,0,5,0,0,0,6,8
04b21a33aefd4f1a,1,1,1,2,1,0,0,1,0,1,0,0,6,0,0,0,5,1,0,0,6,3
04bdaf87204543fa,3,0,5,36,2,17,0,0,0,0,1,6,22,0,0,0,10,2,0,0,5,10
04bea81002c54429,4,4,3,10,0,0,0,6,4,0,0,4,35,0,0,0,6,0,0,0,12,8
04c37ca5e8494e98,10,9,3,9,3,1,1,8,0,0,10,11,39,11,0,4,6,0,0,0,13,67
04c423a648fb46a4,3,1,2,4,0,0,0,5,5,0,7,19,26,2,0,0,4,2,0,0,10,14
04c7e7b89963478d,1,0,4,10,5,3,0,0,0,0,1,4,8,1,0,4,5,1,0,0,10,6
04cf3cc5dd1343ed,3,2,0,7,0,8,0,0,0,2,0,4,5,1,0,0,0,3,0,2,2,4
04d5eb1c642248ef,3,2,2,8,0,13,0,5,5,0,5,7,11,0,0,0,5,2,0,0,8,28
04d74717902c4074,5,0,3,9,2,0,0,0,7,0,0,2,34,1,0,0,5,2,0,0,36,19
04ec43a6279b491f,3,0,3,10,0,0,0,0,0,2,0,2,8,0,0,0,3,1,0,0,14,12
04f10461cbca4690,3,0,5,7,7,1,0,0,0,1,3,2,17,0,0,0,5,0,0,0,4,21
04f4b06adf654c1e,1,0,3,8,4,2,0,0,0,0,0,4,9,1,0,6,3,0,0,0,13,5
04f5711e2c0e48d6,1,0,1,2,2,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,4,4
04fc6939550d4ec6,2,0,1,2,4,2,2,0,0,0,0,1,8,0,0,0,7,0,0,0,6,0
05004c8b0c474e60,2,2,5,22,0,13,0,1,0,0,0,7,13,0,0,0,12,0,0,0,16,10
05047530920c4005,4,1,3,10,5,1,0,0,1,2,5,5,20,0,0,0,8,0,0,0,0,12
05099334baae4084,1,0,3,7,4,2,0,0,0,0,6,8,7,0,0,4,4,0,0,0,0,10
050f34a0d21e4743,0,0,4,9,2,1,1,2,0,2,0,4,14,0,2,1,5,0,0,0,6,11
051471311f3346c7,3,0,8,20,1,0,0,0,0,7,0,2,22,0,0,0,6,3,0,0,8,9
05158041c0ec4e99,1,1,2,0,0,0,0,0,0,2,0,6,4,3,0,0,0,1,0,0,2,0
051d03db51804043,1,0,6,16,4,0,0,3,0,0,4,6,17,0,0,0,8,0,0,0,12,4
051d24f005ec47ee,2,0,5,14,2,2,0,0,1,3,0,1,15,0,0,0,6,0,0,0,6,7
05227904d3d24530,5,4,1,4,2,0,0,3,2,0,1,2,18,10,0,0,5,0,0,0,12,2
052651746ecc4d1f,1,1,2,7,0,0,0,1,0,2,0,2,9,1,0,0,2,1,0,0,2,12
052653a88413416c,4,3,5,12,3,0,0,0,0,0,0,4,24,0,0,0,5,2,0,0,11,22
053201365d394cf3,7,0,8,16,6,0,0,2,0,4,1,7,37,0,0,0,11,2,0,0,20,17
0538def9f9b441ad,1,0,5,13,4,0,0,0,0,0,6,6,8,1,0,4,3,0,0,0,4,15
053cdfcd37db48f7,1,0,6,22,4,0,0,3,0,0,6,18,11,0,0,0,5,0,0,0,1,4
0540470abade4fb0,2,2,2,4,0,0,0,5,5,0,5,7,21,0,0,0,5,2,0,0,12,10
0543d4dcdfac4404,0,0,3,6,1,0,0,0,0,0,1,2,13,0,0,0,5,0,0,0,4,21
054681b02f7b4daa,4,0,2,4,1,0,0,0,0,0,0,1,12,0,0,0,3,1,0,0,10,6
054e9d9bfe2a43f4,8,2,6,13,2,0,0,0,0,3,0,5,25,0,0,0,4,1,0,0,9,12
0550d5e7f5464342,9,9,2,6,0,1,1,9,0,0,9,11,39,28,0,0,2,0,0,0,10,107
0550e63f5a204e81,17,0,5,18,8,0,0,0,0,3,2,7,54,0,0,0,7,3,0,0,6,15
055b27db2b254ff8,1,0,5,14,5,2,0,0,0,0,0,6,10,1,0,4,4,0,0,0,12,11
055d1275dae249d4,5,0,1,2,5,0,0,0,2,0,7,7,6,0,0,0,7,0,0,0,0,0
0561a1b0626b47d4,4,4,0,10,4,10,4,0,0,4,0,0,13,0,0,0,4,0,0,0,12,92
05657e2a561c4464,4,4,1,3,2,0,0,0,0,0,1,1,7,0,0,0,14,0,0,0,9,1
0570ea05e3ce40f1,2,0,3,9,0,7,0,0,0,1,0,4,12,1,0,0,1,3,0,0,2,14
057387f0f2464217,2,0,3,8,0,0,0,0,0,1,0,3,10,0,0,0,6,3,0,0,8,9
05748342438e40e0,7,1,3,14,0,1,1,9,0,9,1,1,29,1,0,1,7,2,0,0,35,3
0575eb81d4404726,4,0,4,10,3,2,0,0,1,1,0,2,17,0,0,0,6,0,0,0,6,4
057cc1fe580c4755,6,2,7,10,5,0,0,0,0,0,1,17,25,1,0,0,7,1,0,0,5,9
05876c4fdf1844eb,5,3,3,9,1,0,0,1,0,1,1,4,17,0,0,0,4,1,0,0,11,9
0591276865724e21,4,0,6,12,0,0,0,0,0,0,1,7,18,0,0,0,7,2,0,0,8,13
05999a36da2b4668,4,4,2,10,4,0,0,0,2,0,1,3,14,0,0,0,6,0,0,0,12,2
059bae341acc4770,2,2,1,5,0,0,0,1,0,2,0,1,8,0,0,0,4,2,0,0,5,6
059f9ebe09a74eb4,0,0,1,2,1,4,2,0,0,0,1,0,4,0,0,0,3,1,0,0,4,11
05a9af8da2cb4683,5,3,2,7,1,0,1,0,3,2,1,2,18,0,0,2,3,2,0,0,26,6
05ac35e88d314481,0,0,1,2,0,1,0,0,0,0,0,1,5,1,0,1,3,0,0,0,7,5
05b40bc9b28b422d,1,0,5,8,4,2,1,0,0,1,4,5,15,0,0,0,6,0,0,0,0,19
05bd7be6b1504720,3,3,5,10,0,0,0,0,3,0,2,7,14,0,0,0,12,0,0,0,17,13
05c0b6d289e14b0c,1,0,3,8,2,1,0,0,0,0,0,4,6,7,0,4,5,1,0,0,14,6
05c40ae7041a45f2,3,1,3,6,1,0,0,1,0,0,0,3,11,0,0,0,4,1,0,0,3,9
05c794724ea7475a,11,2,1,14,0,0,0,0,0,0,7,10,21,0,0,0,6,0,0,0,5,2
05d0b786fb8340f0,3,1,2,4,10,1,0,3,0,0,2,2,20,0,0,0,10,0,0,0,8,0
05d29eae39dd4409,2,0,3,14,9,17,1,0,0,2,3,6,25,0,0,0,8,10,0,0,0,21
05e1688f21c94c61,6,5,1,12,17,0,0,5,0,1,6,5,19,0,0,0,9,0,0,0,14,35
05e3cbbc20644461,5,4,2,8,3,0,0,0,1,0,1,3,16,0,0,0,5,0,0,0,11,5
05f167bf60b343da,1,0,5,17,8,2,0,0,0,0,0,6,10,11,0,7,8,0,0,0,13,16
05f3c21b8f104684,4,4,2,5,2,0,0,0,0,0,1,2,10,0,0,0,17,0,0,0,9,2
05f9b9942e35469b,6,0,6,18,0,0,0,0,25,0,1,6,81,0,0,0,10,4,0,0,36,9
05fb6ef0dd9244d5,5,0,0,20,0,20,10,5,0,0,0,10,46,0,0,0,7,0,0,0,4,204
0604bf433d1e4966,9,9,2,6,0,1,1,0,0,0,9,2,20,10,0,3,6,0,0,0,11,49
060a80d7bc2f49ac,8,3,3,10,0,0,0,8,7,0,8,11,36,0,0,0,7,2,0,0,20,10
061d07ac698844f4,10,0,2,6,0,10,1,8,0,0,9,11,34,10,0,4,4,0,0,0,11,64
062d041afb124483,8,6,1,12,7,0,0,0,0,0,1,2,16,0,0,0,7,0,0,0,11,8
0638e6f4e3f7433f,4,0,1,4,0,0,0,0,0,2,0,2,11,1,0,0,2,1,0,0,2,6
064b4e3db3d344b7,2,1,4,12,0,0,0,3,0,0,3,6,13,0,0,0,7,0,0,0,8,18
06538047d98b4b27,5,2,2,11,3,0,0,2,0,2,2,5,13,0,0,0,4,1,0,0,12,30
0657fa811a9048c4,10,3,1,8,0,0,0,0,0,0,1,2,25,0,0,0,6,0,0,0,11,8
065bc1f099224d44,2,1,1,3,0,0,0,1,0,3,0,0,7,0,0,0,1,1,0,0,6,4
065f9b787c67476f,2,1,2,5,2,0,0,0,1,0,1,4,10,0,0,0,10,0,0,0,10,2
